customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract_type,payment_method,internet_service,churn
CUST_006366,71,9,89.86,927.2,1,One year,Mailed check,DSL,0
CUST_006367,41,9,78.45,608.16,3,Month-to-month,Mailed check,DSL,1
CUST_006368,18,12,86.83,1001.62,4,Month-to-month,Bank transfer,DSL,1
CUST_006369,32,29,89.12,2569.43,2,Two year,Bank transfer,DSL,0
CUST_006370,38,20,49.92,993.35,2,Two year,Mailed check,No,0
CUST_006371,41,62,92.02,5801.47,1,One year,Credit card,Fiber optic,0
CUST_006372,42,0,73.2,0.58,2,Month-to-month,Electronic check,Fiber optic,0
CUST_006373,61,29,112.51,3249.95,3,One year,Credit card,Fiber optic,0
CUST_006374,64,9,89.89,910.86,1,One year,Electronic check,Fiber optic,0
CUST_006375,42,4,64.66,318.7,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006376,61,17,125.94,2067.42,0,One year,Bank transfer,Fiber optic,0
CUST_006377,50,16,38.78,505.76,0,Month-to-month,Credit card,DSL,0
CUST_006378,45,3,42.18,44.17,0,Month-to-month,Mailed check,No,1
CUST_006379,58,5,56.63,278.23,0,Month-to-month,Electronic check,DSL,0
CUST_006380,46,12,48.86,461.68,1,One year,Mailed check,Fiber optic,0
CUST_006381,75,12,88.54,1071.61,1,Month-to-month,Credit card,Fiber optic,1
CUST_006382,23,9,28.46,243.18,0,Two year,Mailed check,DSL,0
CUST_006383,37,3,39.24,0.0,4,Month-to-month,Electronic check,DSL,1
CUST_006384,43,0,49.33,0.0,3,Month-to-month,Mailed check,Fiber optic,1
CUST_006385,51,84,130.33,10659.53,2,Two year,Mailed check,DSL,0
CUST_006386,64,68,141.59,9593.49,2,Month-to-month,Electronic check,DSL,1
CUST_006387,44,15,107.35,1717.64,3,Month-to-month,Credit card,DSL,0
CUST_006388,23,120,98.21,11595.91,4,Month-to-month,Bank transfer,DSL,0
CUST_006389,57,26,89.54,2195.83,3,Month-to-month,Electronic check,DSL,1
CUST_006390,56,1,23.5,7.13,3,One year,Credit card,DSL,0
CUST_006391,18,3,52.55,51.29,3,One year,Mailed check,No,0
CUST_006392,44,59,130.1,7568.94,3,Month-to-month,Bank transfer,No,0
CUST_006393,21,23,77.17,1828.99,2,Month-to-month,Mailed check,Fiber optic,1
CUST_006394,35,44,56.99,2458.25,3,Month-to-month,Credit card,DSL,0
CUST_006395,31,54,90.86,4757.52,3,Two year,Credit card,Fiber optic,0
CUST_006396,57,14,46.8,446.47,2,Two year,Electronic check,DSL,0
CUST_006397,46,1,59.82,280.66,1,Two year,Electronic check,DSL,1
CUST_006398,25,5,71.28,469.25,3,Month-to-month,Mailed check,DSL,0
CUST_006399,58,1,55.46,10.29,2,Two year,Electronic check,Fiber optic,1
CUST_006400,23,5,116.2,589.77,0,One year,Mailed check,No,1
CUST_006401,49,12,82.25,938.18,2,One year,Electronic check,Fiber optic,0
CUST_006402,32,3,105.79,368.41,5,One year,Credit card,DSL,1
CUST_006403,39,4,98.07,306.87,2,One year,Electronic check,DSL,0
CUST_006404,52,14,93.12,1249.32,3,One year,Electronic check,No,0
CUST_006405,52,9,74.19,713.24,3,Month-to-month,Electronic check,Fiber optic,1
CUST_006406,65,15,27.72,561.15,1,Month-to-month,Electronic check,Fiber optic,0
CUST_006407,43,13,87.85,1216.15,1,Two year,Mailed check,Fiber optic,1
CUST_006408,49,24,67.6,1745.69,0,Month-to-month,Mailed check,DSL,1
CUST_006409,38,66,64.78,4243.99,1,Month-to-month,Bank transfer,DSL,1
CUST_006410,47,2,65.46,68.62,1,Month-to-month,Electronic check,No,1
CUST_006411,51,2,94.56,0.0,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_006412,43,45,138.67,6247.27,3,One year,Electronic check,No,1
CUST_006413,18,16,65.41,1084.47,2,One year,Bank transfer,No,0
CUST_006414,49,34,91.27,3073.26,3,One year,Electronic check,DSL,0
CUST_006415,50,5,107.62,460.45,4,Month-to-month,Bank transfer,DSL,1
CUST_006416,34,42,74.4,3249.14,4,Month-to-month,Bank transfer,DSL,0
CUST_006417,25,61,64.73,4011.45,2,One year,Electronic check,No,0
CUST_006418,67,24,60.19,1575.8,0,Month-to-month,Credit card,Fiber optic,1
CUST_006419,52,2,110.91,126.47,5,Two year,Electronic check,DSL,0
CUST_006420,41,54,62.94,3327.9,4,One year,Credit card,No,0
CUST_006421,27,37,71.42,2762.94,1,Month-to-month,Electronic check,Fiber optic,0
CUST_006422,32,33,82.96,2733.08,2,Month-to-month,Electronic check,No,0
CUST_006423,64,0,104.71,0.0,0,Two year,Credit card,DSL,0
CUST_006424,47,38,132.77,4995.36,2,Month-to-month,Electronic check,Fiber optic,1
CUST_006425,36,3,64.08,191.14,1,One year,Bank transfer,No,0
CUST_006426,52,6,116.2,797.47,4,One year,Bank transfer,DSL,1
CUST_006427,32,20,46.15,906.87,2,Two year,Credit card,Fiber optic,0
CUST_006428,67,7,39.19,353.35,3,Month-to-month,Credit card,Fiber optic,0
CUST_006429,65,25,127.43,3232.36,1,Month-to-month,Mailed check,DSL,1
CUST_006430,38,22,81.97,1715.46,2,Month-to-month,Bank transfer,DSL,1
CUST_006431,35,2,39.59,0.0,3,One year,Electronic check,DSL,0
CUST_006432,18,25,81.3,1987.45,2,Month-to-month,Electronic check,DSL,0
CUST_006433,22,61,128.82,7724.4,2,One year,Mailed check,DSL,1
CUST_006434,24,4,104.69,367.35,4,One year,Electronic check,Fiber optic,0
CUST_006435,47,21,116.9,2606.18,0,One year,Electronic check,DSL,1
CUST_006436,40,10,81.96,816.43,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006437,24,14,113.69,1515.08,0,One year,Electronic check,Fiber optic,1
CUST_006438,40,8,75.0,791.6,6,Two year,Bank transfer,DSL,0
CUST_006439,52,10,85.71,764.0,1,Month-to-month,Electronic check,No,1
CUST_006440,52,0,95.87,0.0,1,One year,Credit card,Fiber optic,0
CUST_006441,18,95,110.04,10577.08,0,One year,Electronic check,Fiber optic,0
CUST_006442,43,23,38.86,959.87,0,Month-to-month,Electronic check,Fiber optic,0
CUST_006443,24,16,63.02,995.26,3,Month-to-month,Electronic check,DSL,1
CUST_006444,58,11,87.89,1050.03,3,Two year,Bank transfer,Fiber optic,0
CUST_006445,56,18,48.23,898.26,3,One year,Bank transfer,DSL,1
CUST_006446,31,11,40.34,325.1,2,Month-to-month,Electronic check,No,0
CUST_006447,33,10,54.31,303.32,2,Two year,Electronic check,No,0
CUST_006448,38,14,30.21,366.22,2,One year,Bank transfer,Fiber optic,0
CUST_006449,18,7,97.84,793.39,4,Month-to-month,Mailed check,Fiber optic,1
CUST_006450,50,4,47.87,148.64,1,One year,Mailed check,Fiber optic,1
CUST_006451,40,19,41.92,842.56,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_006452,59,44,111.91,4942.62,0,Month-to-month,Mailed check,DSL,1
CUST_006453,28,3,105.79,148.03,3,Month-to-month,Mailed check,DSL,0
CUST_006454,35,0,21.99,0.0,3,Month-to-month,Bank transfer,No,1
CUST_006455,22,6,46.36,314.05,1,Two year,Credit card,Fiber optic,0
CUST_006456,29,93,161.02,14896.45,2,Month-to-month,Mailed check,No,0
CUST_006457,27,42,79.53,3303.81,2,Month-to-month,Electronic check,No,1
CUST_006458,59,21,124.36,2650.72,0,One year,Credit card,Fiber optic,0
CUST_006459,34,63,78.92,4979.3,0,Two year,Bank transfer,Fiber optic,0
CUST_006460,46,14,48.81,787.99,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_006461,39,98,90.41,8898.63,1,Two year,Bank transfer,Fiber optic,0
CUST_006462,25,8,32.52,164.6,2,Month-to-month,Bank transfer,No,1
CUST_006463,42,6,112.64,628.1,1,Month-to-month,Bank transfer,DSL,0
CUST_006464,53,24,129.98,3121.63,4,Month-to-month,Bank transfer,DSL,0
CUST_006465,26,11,120.95,1464.3,1,Month-to-month,Credit card,DSL,1
CUST_006466,57,23,116.7,2636.81,3,Two year,Mailed check,No,0
CUST_006467,32,8,108.69,696.25,3,Two year,Electronic check,No,0
CUST_006468,37,23,97.61,2289.05,2,One year,Mailed check,No,1
CUST_006469,52,7,106.12,667.29,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_006470,35,1,41.33,0.0,1,Month-to-month,Mailed check,No,0
CUST_006471,45,58,87.79,5093.77,1,One year,Credit card,DSL,0
CUST_006472,40,51,109.58,5686.05,5,Month-to-month,Electronic check,Fiber optic,1
CUST_006473,46,84,149.48,12498.69,5,Month-to-month,Bank transfer,DSL,0
CUST_006474,18,30,101.05,3081.07,1,Month-to-month,Electronic check,DSL,1
CUST_006475,18,27,117.4,3238.05,3,Month-to-month,Bank transfer,DSL,1
CUST_006476,54,19,76.89,1540.18,2,Month-to-month,Mailed check,DSL,0
CUST_006477,60,3,93.23,206.46,3,Month-to-month,Credit card,DSL,1
CUST_006478,31,5,120.5,490.38,0,Month-to-month,Bank transfer,DSL,1
CUST_006479,41,8,39.35,216.32,3,One year,Bank transfer,Fiber optic,0
CUST_006480,49,53,139.19,7456.28,1,Month-to-month,Electronic check,DSL,1
CUST_006481,55,4,74.24,363.68,4,Month-to-month,Bank transfer,Fiber optic,1
CUST_006482,18,61,114.82,6908.41,1,Month-to-month,Mailed check,DSL,0
CUST_006483,31,17,116.29,2190.14,0,Month-to-month,Electronic check,DSL,0
CUST_006484,40,30,75.97,2171.33,1,One year,Bank transfer,DSL,0
CUST_006485,55,2,62.87,225.68,3,Month-to-month,Electronic check,No,1
CUST_006486,80,7,76.22,685.49,1,Two year,Electronic check,Fiber optic,0
CUST_006487,41,76,59.91,4564.15,1,Two year,Mailed check,Fiber optic,0
CUST_006488,23,7,73.17,435.19,1,Two year,Bank transfer,Fiber optic,0
CUST_006489,51,8,53.11,350.08,3,Two year,Electronic check,Fiber optic,0
CUST_006490,64,5,115.3,550.27,2,One year,Mailed check,DSL,0
CUST_006491,46,3,30.27,198.91,3,Two year,Mailed check,DSL,0
CUST_006492,31,6,68.93,293.6,2,One year,Mailed check,DSL,0
CUST_006493,59,24,126.75,2858.05,3,Month-to-month,Electronic check,DSL,0
CUST_006494,54,14,117.1,1675.65,2,One year,Electronic check,DSL,0
CUST_006495,29,19,99.63,1951.22,3,One year,Electronic check,No,1
CUST_006496,50,3,80.44,438.11,1,Month-to-month,Electronic check,DSL,1
CUST_006497,59,38,67.07,2410.55,3,One year,Electronic check,Fiber optic,1
CUST_006498,62,36,74.7,2675.56,3,Two year,Mailed check,Fiber optic,0
CUST_006499,44,0,29.01,116.18,2,One year,Electronic check,No,1
CUST_006500,39,11,104.11,1157.31,0,Month-to-month,Credit card,No,1
CUST_006501,63,1,52.89,33.34,1,Month-to-month,Bank transfer,DSL,1
CUST_006502,26,37,105.28,3974.28,0,One year,Mailed check,DSL,0
CUST_006503,51,32,71.76,2236.36,2,Month-to-month,Electronic check,No,1
CUST_006504,24,55,93.93,5251.46,3,One year,Mailed check,DSL,0
CUST_006505,60,6,78.5,345.65,0,Month-to-month,Electronic check,DSL,1
CUST_006506,41,14,107.19,1348.65,1,Month-to-month,Credit card,No,1
CUST_006507,64,4,43.12,145.1,2,Two year,Electronic check,Fiber optic,0
CUST_006508,52,11,65.38,462.81,1,Month-to-month,Electronic check,DSL,1
CUST_006509,26,17,41.51,714.11,4,Two year,Bank transfer,DSL,1
CUST_006510,66,1,28.08,0.0,4,Two year,Credit card,Fiber optic,0
CUST_006511,68,30,95.47,2892.27,3,Month-to-month,Bank transfer,DSL,0
CUST_006512,58,18,47.91,880.91,2,Two year,Electronic check,No,0
CUST_006513,33,42,46.98,1966.36,1,One year,Credit card,DSL,0
CUST_006514,40,7,113.21,836.11,3,Month-to-month,Bank transfer,DSL,1
CUST_006515,47,56,101.43,5700.58,2,Month-to-month,Electronic check,DSL,0
CUST_006516,34,120,93.46,11186.24,2,Two year,Electronic check,Fiber optic,0
CUST_006517,70,60,55.34,3503.66,6,One year,Bank transfer,DSL,0
CUST_006518,47,36,49.99,1838.83,2,Month-to-month,Electronic check,DSL,1
CUST_006519,18,40,87.13,3562.54,1,Month-to-month,Mailed check,DSL,1
CUST_006520,50,20,96.85,2044.24,1,One year,Electronic check,No,1
CUST_006521,39,5,86.63,499.95,1,Month-to-month,Mailed check,Fiber optic,0
CUST_006522,43,27,47.94,1500.73,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006523,39,29,97.85,2854.22,1,One year,Mailed check,Fiber optic,1
CUST_006524,57,101,110.99,11208.95,1,One year,Bank transfer,DSL,0
CUST_006525,61,18,75.47,1293.58,0,Month-to-month,Mailed check,No,0
CUST_006526,49,7,103.64,699.87,4,One year,Credit card,DSL,1
CUST_006527,39,27,66.75,1729.13,2,Month-to-month,Mailed check,DSL,0
CUST_006528,44,93,81.2,7619.31,0,One year,Bank transfer,Fiber optic,0
CUST_006529,45,4,109.35,346.15,2,Month-to-month,Mailed check,DSL,1
CUST_006530,32,9,45.71,418.8,0,One year,Electronic check,Fiber optic,1
CUST_006531,53,18,58.4,1107.21,0,One year,Electronic check,Fiber optic,1
CUST_006532,51,4,92.66,385.67,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006533,68,0,88.36,0.0,3,One year,Electronic check,No,0
CUST_006534,63,9,104.54,1010.75,5,Two year,Mailed check,Fiber optic,1
CUST_006535,34,48,62.39,2986.03,5,Two year,Electronic check,Fiber optic,0
CUST_006536,57,1,55.73,0.0,4,One year,Mailed check,Fiber optic,0
CUST_006537,30,13,39.09,409.81,5,Two year,Mailed check,DSL,0
CUST_006538,55,34,91.1,3237.65,1,One year,Bank transfer,DSL,1
CUST_006539,37,73,85.76,6408.7,2,Month-to-month,Mailed check,Fiber optic,1
CUST_006540,29,101,139.39,14131.36,3,One year,Bank transfer,Fiber optic,1
CUST_006541,49,13,26.53,423.35,3,Two year,Credit card,DSL,0
CUST_006542,18,72,61.97,4383.89,2,Month-to-month,Mailed check,No,1
CUST_006543,18,0,63.26,0.0,2,Month-to-month,Mailed check,Fiber optic,1
CUST_006544,42,32,131.82,4341.73,0,Two year,Bank transfer,Fiber optic,0
CUST_006545,46,24,121.09,2948.63,1,One year,Mailed check,Fiber optic,1
CUST_006546,39,6,122.4,740.9,0,Month-to-month,Electronic check,Fiber optic,1
CUST_006547,21,16,69.68,1096.25,2,One year,Electronic check,DSL,0
CUST_006548,32,3,26.16,195.92,1,Month-to-month,Electronic check,DSL,1
CUST_006549,50,49,75.1,3791.89,0,Month-to-month,Bank transfer,No,0
CUST_006550,53,10,92.58,990.74,2,Month-to-month,Electronic check,DSL,0
CUST_006551,44,23,45.02,1042.0,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_006552,62,4,52.0,172.31,2,One year,Bank transfer,DSL,0
CUST_006553,50,5,28.12,209.88,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_006554,33,115,125.0,14264.43,1,Two year,Credit card,Fiber optic,0
CUST_006555,40,33,57.39,1804.48,1,One year,Mailed check,Fiber optic,0
CUST_006556,23,78,68.12,5168.63,1,Month-to-month,Electronic check,DSL,0
CUST_006557,43,8,65.12,644.5,0,Month-to-month,Credit card,Fiber optic,1
CUST_006558,61,4,57.12,156.42,5,Two year,Credit card,Fiber optic,0
CUST_006559,55,16,81.75,1348.43,4,One year,Electronic check,DSL,0
CUST_006560,66,16,102.9,1633.91,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_006561,40,4,33.26,422.78,1,Month-to-month,Electronic check,DSL,1
CUST_006562,65,31,114.61,3597.18,1,Month-to-month,Electronic check,DSL,0
CUST_006563,42,10,27.63,90.08,5,One year,Bank transfer,DSL,1
CUST_006564,67,4,66.31,382.78,1,One year,Electronic check,DSL,0
CUST_006565,44,9,83.24,710.47,3,Two year,Credit card,Fiber optic,0
CUST_006566,55,19,125.2,2358.7,1,Two year,Mailed check,DSL,0
CUST_006567,67,31,92.89,2812.41,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_006568,42,15,43.37,670.19,1,Two year,Electronic check,DSL,0
CUST_006569,48,17,80.25,1382.57,3,Two year,Credit card,DSL,0
CUST_006570,64,3,61.08,118.69,0,One year,Electronic check,No,0
CUST_006571,43,59,97.44,5697.88,0,Month-to-month,Mailed check,DSL,1
CUST_006572,25,63,71.21,4496.34,4,Month-to-month,Bank transfer,Fiber optic,0
CUST_006573,77,27,83.58,2022.46,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006574,37,0,35.0,0.0,1,Month-to-month,Credit card,DSL,1
CUST_006575,47,18,103.4,2028.28,1,Two year,Electronic check,Fiber optic,0
CUST_006576,62,23,90.89,2123.27,0,Two year,Bank transfer,DSL,0
CUST_006577,35,120,87.85,10489.84,2,One year,Bank transfer,Fiber optic,0
CUST_006578,29,120,168.96,20105.77,1,One year,Electronic check,Fiber optic,0
CUST_006579,48,46,104.64,4807.71,0,Month-to-month,Credit card,DSL,0
CUST_006580,18,1,52.11,150.63,4,One year,Electronic check,No,0
CUST_006581,40,73,61.06,4721.61,1,One year,Electronic check,Fiber optic,1
CUST_006582,48,22,94.22,2262.1,4,Month-to-month,Electronic check,DSL,1
CUST_006583,40,38,76.34,2812.38,0,One year,Electronic check,No,0
CUST_006584,21,12,116.76,1351.56,1,Month-to-month,Bank transfer,No,1
CUST_006585,68,9,27.99,104.74,2,Month-to-month,Electronic check,Fiber optic,0
CUST_006586,46,14,30.91,348.58,0,One year,Mailed check,Fiber optic,1
CUST_006587,66,3,116.43,328.01,0,One year,Bank transfer,Fiber optic,1
CUST_006588,41,10,121.49,1178.16,3,One year,Credit card,Fiber optic,0
CUST_006589,31,46,45.77,2311.07,3,One year,Bank transfer,DSL,0
CUST_006590,49,0,91.6,0.0,0,Month-to-month,Electronic check,Fiber optic,1
CUST_006591,41,3,43.65,126.44,4,Two year,Mailed check,Fiber optic,1
CUST_006592,27,3,91.64,68.57,1,One year,Mailed check,DSL,0
CUST_006593,67,12,112.87,1387.57,2,Two year,Credit card,DSL,1
CUST_006594,35,120,90.08,10675.81,1,Two year,Mailed check,DSL,1
CUST_006595,18,4,45.88,293.77,2,Month-to-month,Mailed check,DSL,0
CUST_006596,64,3,23.91,42.62,3,Two year,Electronic check,Fiber optic,0
CUST_006597,37,59,53.88,3038.9,0,Two year,Mailed check,No,0
CUST_006598,35,51,48.46,2261.28,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006599,18,0,100.07,0.0,2,Month-to-month,Mailed check,No,1
CUST_006600,71,33,66.33,2212.8,3,Two year,Bank transfer,DSL,0
CUST_006601,25,25,81.82,2087.68,1,Month-to-month,Credit card,No,0
CUST_006602,45,35,116.28,4020.11,5,Two year,Bank transfer,Fiber optic,0
CUST_006603,58,16,77.49,1332.49,0,Month-to-month,Bank transfer,DSL,0
CUST_006604,51,114,119.92,13557.26,2,One year,Mailed check,DSL,0
CUST_006605,44,1,21.66,0.0,0,One year,Bank transfer,Fiber optic,1
CUST_006606,19,6,79.8,507.08,2,Two year,Mailed check,Fiber optic,1
CUST_006607,32,12,38.47,590.7,2,One year,Electronic check,DSL,1
CUST_006608,47,14,103.46,1578.44,3,Month-to-month,Credit card,No,1
CUST_006609,33,61,76.27,4522.72,1,Month-to-month,Electronic check,No,0
CUST_006610,48,19,96.92,1786.99,3,Month-to-month,Electronic check,No,1
CUST_006611,55,1,85.12,157.5,2,One year,Electronic check,Fiber optic,0
CUST_006612,59,12,87.67,989.3,3,Month-to-month,Electronic check,No,0
CUST_006613,26,12,52.7,642.88,1,Month-to-month,Electronic check,DSL,1
CUST_006614,77,80,86.71,6865.07,1,One year,Bank transfer,No,0
CUST_006615,56,21,116.8,2343.96,3,Month-to-month,Credit card,No,0
CUST_006616,44,24,33.28,709.1,2,Two year,Bank transfer,Fiber optic,0
CUST_006617,61,29,52.65,1622.49,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_006618,80,35,98.52,3449.48,1,One year,Bank transfer,DSL,0
CUST_006619,23,24,113.7,2856.1,3,Two year,Mailed check,No,0
CUST_006620,41,6,58.83,405.05,0,Two year,Credit card,DSL,0
CUST_006621,18,49,109.84,5543.02,6,One year,Mailed check,No,1
CUST_006622,47,31,91.22,2909.49,1,Month-to-month,Electronic check,DSL,1
CUST_006623,50,32,42.45,1434.46,6,One year,Bank transfer,No,0
CUST_006624,44,120,142.18,17048.95,1,Two year,Bank transfer,DSL,0
CUST_006625,35,38,120.39,4875.75,2,Month-to-month,Electronic check,DSL,1
CUST_006626,18,42,140.24,5901.55,2,Month-to-month,Electronic check,DSL,1
CUST_006627,50,72,58.96,4048.07,3,One year,Bank transfer,No,0
CUST_006628,66,3,87.51,289.32,0,One year,Mailed check,DSL,1
CUST_006629,36,16,69.45,1013.05,2,Month-to-month,Credit card,DSL,0
CUST_006630,51,20,30.98,721.28,2,Month-to-month,Mailed check,DSL,0
CUST_006631,21,9,85.94,846.01,0,Month-to-month,Bank transfer,No,1
CUST_006632,51,43,53.74,2291.79,1,Month-to-month,Electronic check,Fiber optic,0
CUST_006633,39,34,74.86,2456.34,3,Two year,Credit card,DSL,0
CUST_006634,33,30,61.14,1848.74,5,Month-to-month,Mailed check,No,0
CUST_006635,33,120,116.12,13869.84,1,Month-to-month,Mailed check,Fiber optic,0
CUST_006636,39,7,72.77,588.17,2,Two year,Bank transfer,Fiber optic,0
CUST_006637,50,31,71.42,2269.65,4,Month-to-month,Electronic check,Fiber optic,1
CUST_006638,25,19,84.77,1904.29,1,Month-to-month,Electronic check,Fiber optic,0
CUST_006639,39,9,48.36,390.77,2,Two year,Mailed check,Fiber optic,0
CUST_006640,44,4,85.54,311.8,1,Month-to-month,Electronic check,DSL,1
CUST_006641,28,54,132.38,7132.84,2,Two year,Electronic check,Fiber optic,0
CUST_006642,71,21,52.91,1099.94,1,One year,Bank transfer,No,0
CUST_006643,32,41,91.29,3845.5,6,Month-to-month,Electronic check,Fiber optic,0
CUST_006644,34,18,93.87,1662.01,2,One year,Mailed check,DSL,0
CUST_006645,30,5,78.96,592.05,1,One year,Mailed check,DSL,0
CUST_006646,71,9,61.06,607.81,3,Two year,Bank transfer,DSL,0
CUST_006647,53,11,89.72,938.35,4,Month-to-month,Electronic check,Fiber optic,0
CUST_006648,30,86,65.82,5586.79,1,Two year,Bank transfer,Fiber optic,0
CUST_006649,61,0,56.99,104.09,1,Two year,Mailed check,No,0
CUST_006650,48,101,123.76,12502.74,3,Month-to-month,Credit card,Fiber optic,0
CUST_006651,48,94,69.06,6492.67,3,Month-to-month,Bank transfer,DSL,1
CUST_006652,39,120,130.76,15631.94,2,Month-to-month,Electronic check,DSL,1
CUST_006653,33,15,92.93,1387.74,1,Month-to-month,Electronic check,Fiber optic,1
CUST_006654,50,79,135.42,10634.35,1,Month-to-month,Electronic check,Fiber optic,0
CUST_006655,36,12,37.34,584.22,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_006656,72,0,119.06,71.71,3,One year,Mailed check,DSL,0
CUST_006657,25,6,83.62,484.22,3,Month-to-month,Electronic check,DSL,1
CUST_006658,68,69,90.82,6247.59,3,Two year,Electronic check,No,0
CUST_006659,43,0,44.91,9.22,1,Month-to-month,Credit card,DSL,1
CUST_006660,49,18,86.29,1552.66,3,Month-to-month,Credit card,DSL,1
CUST_006661,57,1,108.67,12.98,4,Month-to-month,Electronic check,Fiber optic,1
CUST_006662,35,8,76.06,418.37,3,One year,Mailed check,Fiber optic,0
CUST_006663,57,2,87.15,94.52,2,One year,Mailed check,DSL,0
CUST_006664,18,47,79.27,3712.82,0,One year,Mailed check,No,1
CUST_006665,34,21,69.32,1381.84,1,Month-to-month,Electronic check,DSL,0
CUST_006666,31,55,76.12,4268.4,1,Two year,Mailed check,DSL,0
CUST_006667,26,27,104.06,2786.81,1,Month-to-month,Electronic check,DSL,1
CUST_006668,41,84,97.92,8412.53,4,Month-to-month,Electronic check,DSL,1
CUST_006669,50,17,47.57,752.57,2,One year,Electronic check,DSL,0
CUST_006670,55,24,68.94,1668.63,3,One year,Electronic check,DSL,1
CUST_006671,48,20,115.38,2278.77,3,Month-to-month,Mailed check,Fiber optic,1
CUST_006672,35,15,101.33,1563.86,2,Month-to-month,Bank transfer,Fiber optic,0
